instrumentid,loctimestamp,maturity,measure
DE0009652396QVEXP1D1,2011-02-01 00:00:00,30 days,0.227122
DE0009652396QVEXP1D1,2011-02-02 00:00:00,30 days,0.221298
DE0009652396QVEXP1D1,2011-02-03 00:00:00,30 days,0.227308
DE0009652396QVEXP1D1,2011-02-04 00:00:00,30 days,0.214025
DE0009652396QVEXP1D1,2011-02-07 00:00:00,30 days,0.215169
DE0009652396QVEXP1D1,2011-02-08 00:00:00,30 days,0.214137
DE0009652396QVEXP1D1,2011-02-09 00:00:00,30 days,0.21146
DE0009652396QVEXP1D1,2011-02-10 00:00:00,30 days,0.212573
DE0009652396QVEXP1D1,2011-02-11 00:00:00,30 days,0.215201
DE0009652396QVEXP1D1,2011-02-14 00:00:00,30 days,0.2199
DE0009652396QVEXP1D1,2011-02-15 00:00:00,30 days,0.212865
DE0009652396QVEXP1D1,2011-02-16 00:00:00,30 days,0.193276
DE0009652396QVEXP1D1,2011-02-17 00:00:00,30 days,0.201683
DE0009652396QVEXP1D1,2011-02-18 00:00:00,30 days,0.198118
DE0009652396QVEXP1D1,2011-02-21 00:00:00,30 days,0.224104
DE0009652396QVEXP1D1,2011-02-22 00:00:00,30 days,0.242076
DE0009652396QVEXP1D1,2011-02-23 00:00:00,30 days,0.255016
DE0009652396QVEXP1D1,2011-02-24 00:00:00,30 days,0.253146
DE0009652396QVEXP1D1,2011-02-25 00:00:00,30 days,0.234543
DE0009652396QVEXP1D1,2011-02-28 00:00:00,30 days,0.232735
DE0009652396QVEXP1D1,2011-03-01 00:00:00,30 days,0.246838
DE0009652396QVEXP1D1,2011-03-02 00:00:00,30 days,0.253835
DE0009652396QVEXP1D1,2011-03-03 00:00:00,30 days,0.24656
DE0009652396QVEXP1D1,2011-03-04 00:00:00,30 days,0.244034
DE0009652396QVEXP1D1,2011-03-07 00:00:00,30 days,0.256739
DE0009652396QVEXP1D1,2011-03-08 00:00:00,30 days,0.247743
DE0009652396QVEXP1D1,2011-03-09 00:00:00,30 days,0.246275
DE0009652396QVEXP1D1,2011-03-10 00:00:00,30 days,0.253377
DE0009652396QVEXP1D1,2011-03-11 00:00:00,30 days,0.257888
DE0009652396QVEXP1D1,2011-03-14 00:00:00,30 days,0.277883
DE0009652396QVEXP1D1,2011-03-15 00:00:00,30 days,0.317369
DE0009652396QVEXP1D1,2011-03-16 00:00:00,30 days,0.351531
DE0009652396QVEXP1D1,2011-03-17 00:00:00,30 days,0.299565
DE0009652396QVEXP1D1,2011-03-18 00:00:00,30 days,0.287938
DE0009652396QVEXP1D1,2011-03-21 00:00:00,30 days,0.251352
DE0009652396QVEXP1D1,2011-03-22 00:00:00,30 days,0.24554
DE0009652396QVEXP1D1,2011-03-23 00:00:00,30 days,0.240675
DE0009652396QVEXP1D1,2011-03-24 00:00:00,30 days,0.225633
DE0009652396QVEXP1D1,2011-03-25 00:00:00,30 days,0.225179
DE0009652396QVEXP1D1,2011-03-28 00:00:00,30 days,0.233264
DE0009652396QVEXP1D1,2011-03-29 00:00:00,30 days,0.233771
DE0009652396QVEXP1D1,2011-03-30 00:00:00,30 days,0.222798
DE0009652396QVEXP1D1,2011-03-31 00:00:00,30 days,0.233074
DE0009652396QVEXP1D1,2011-04-01 00:00:00,30 days,0.220774
DE0009652396QVEXP1D1,2011-04-04 00:00:00,30 days,0.226961
DE0009652396QVEXP1D1,2011-04-05 00:00:00,30 days,0.229361
DE0009652396QVEXP1D1,2011-04-06 00:00:00,30 days,0.229575
DE0009652396QVEXP1D1,2011-04-07 00:00:00,30 days,0.243969
DE0009652396QVEXP1D1,2011-04-08 00:00:00,30 days,0.234468
DE0009652396QVEXP1D1,2011-04-11 00:00:00,30 days,0.25829
DE0009652396QVEXP1D1,2011-04-12 00:00:00,30 days,0.292967
DE0009652396QVEXP1D1,2011-04-13 00:00:00,30 days,0.300645
DE0009652396QVEXP1D1,2011-04-14 00:00:00,30 days,0.359097
DE0009652396QVEXP1D1,2011-04-21 00:00:00,30 days,0.190058
DE0009652396QVEXP1D1,2011-04-26 00:00:00,30 days,0.19487
DE0009652396QVEXP1D1,2011-04-27 00:00:00,30 days,0.198494
DE0009652396QVEXP1D1,2011-04-28 00:00:00,30 days,0.192237
DE0009652396QVEXP1D1,2011-04-29 00:00:00,30 days,0.198643
DE0009652396QVEXP1D1,2011-05-02 00:00:00,30 days,0.203102
DE0009652396QVEXP1D1,2011-05-03 00:00:00,30 days,0.208311
DE0009652396QVEXP1D1,2011-05-04 00:00:00,30 days,0.226703
DE0009652396QVEXP1D1,2011-05-05 00:00:00,30 days,0.234126
DE0009652396QVEXP1D1,2011-05-06 00:00:00,30 days,0.206688
DE0009652396QVEXP1D1,2011-05-09 00:00:00,30 days,0.236895
DE0009652396QVEXP1D1,2011-05-10 00:00:00,30 days,0.228996
DE0009652396QVEXP1D1,2011-05-11 00:00:00,30 days,0.223818
DE0009652396QVEXP1D1,2011-05-12 00:00:00,30 days,0.231625
DE0009652396QVEXP1D1,2011-05-13 00:00:00,30 days,0.234981
DE0009652396QVEXP1D1,2011-05-16 00:00:00,30 days,0.23529
DE0009652396QVEXP1D1,2011-05-17 00:00:00,30 days,0.238714
DE0009652396QVEXP1D1,2011-05-18 00:00:00,30 days,0.223829
DE0009652396QVEXP1D1,2011-05-19 00:00:00,30 days,0.211932
DE0009652396QVEXP1D1,2011-05-20 00:00:00,30 days,0.224934
DE0009652396QVEXP1D1,2011-05-23 00:00:00,30 days,0.251209
DE0009652396QVEXP1D1,2011-05-24 00:00:00,30 days,0.24053
DE0009652396QVEXP1D1,2011-05-25 00:00:00,30 days,0.231232
DE0009652396QVEXP1D1,2011-05-26 00:00:00,30 days,0.232844
DE0009652396QVEXP1D1,2011-05-27 00:00:00,30 days,0.21921
DE0009652396QVEXP1D1,2011-05-30 00:00:00,30 days,0.224162
DE0009652396QVEXP1D1,2011-05-31 00:00:00,30 days,0.209756
DE0009652396QVEXP1D1,2011-06-01 00:00:00,30 days,0.21929
DE0009652396QVEXP1D1,2011-06-02 00:00:00,30 days,0.240573
DE0009652396QVEXP1D1,2011-06-03 00:00:00,30 days,0.235589
DE0009652396QVEXP1D1,2011-06-06 00:00:00,30 days,0.241651
DE0009652396QVEXP1D1,2011-06-07 00:00:00,30 days,0.23361
DE0009652396QVEXP1D1,2011-06-08 00:00:00,30 days,0.237019
DE0009652396QVEXP1D1,2011-06-09 00:00:00,30 days,0.221414
DE0009652396QVEXP1D1,2011-06-10 00:00:00,30 days,0.238826
DE0009652396QVEXP1D1,2011-06-13 00:00:00,30 days,0.237584
DE0009652396QVEXP1D1,2011-06-14 00:00:00,30 days,0.221132
DE0009652396QVEXP1D1,2011-06-15 00:00:00,30 days,0.231686
DE0009652396QVEXP1D1,2011-06-16 00:00:00,30 days,0.245196
DE0009652396QVEXP1D1,2011-06-17 00:00:00,30 days,0.243182
DE0009652396QVEXP1D1,2011-06-20 00:00:00,30 days,0.258873
DE0009652396QVEXP1D1,2011-06-21 00:00:00,30 days,0.253076
DE0009652396QVEXP1D1,2011-06-22 00:00:00,30 days,0.238371
DE0009652396QVEXP1D1,2011-06-23 00:00:00,30 days,0.280241
DE0009652396QVEXP1D1,2011-06-24 00:00:00,30 days,0.280236
DE0009652396QVEXP1D1,2011-06-27 00:00:00,30 days,0.2961
DE0009652396QVEXP1D1,2011-06-28 00:00:00,30 days,0.293462
DE0009652396QVEXP1D1,2011-06-29 00:00:00,30 days,0.252249
DE0009652396QVEXP1D1,2011-06-30 00:00:00,30 days,0.229457
DE0009652396QVEXP1D1,2011-07-01 00:00:00,30 days,0.212988
DE0009652396QVEXP1D1,2011-07-04 00:00:00,30 days,0.220123
DE0009652396QVEXP1D1,2011-07-05 00:00:00,30 days,0.227932
DE0009652396QVEXP1D1,2011-07-06 00:00:00,30 days,0.235816
DE0009652396QVEXP1D1,2011-07-07 00:00:00,30 days,0.234661
DE0009652396QVEXP1D1,2011-07-08 00:00:00,30 days,0.259044
DE0009652396QVEXP1D1,2011-07-11 00:00:00,30 days,0.320411
DE0009652396QVEXP1D1,2011-07-12 00:00:00,30 days,0.353693
DE0009652396QVEXP1D1,2011-07-13 00:00:00,30 days,0.347042
DE0009652396QVEXP1D1,2011-07-14 00:00:00,30 days,0.404386
DE0009652396QVEXP1D1,2011-07-21 00:00:00,30 days,0.238158
DE0009652396QVEXP1D1,2011-07-22 00:00:00,30 days,0.224611
DE0009652396QVEXP1D1,2011-07-25 00:00:00,30 days,0.246979
DE0009652396QVEXP1D1,2011-07-26 00:00:00,30 days,0.243624
DE0009652396QVEXP1D1,2011-07-27 00:00:00,30 days,0.265822
DE0009652396QVEXP1D1,2011-07-28 00:00:00,30 days,0.269258
DE0009652396QVEXP1D1,2011-07-29 00:00:00,30 days,0.281143
DE0009652396QVEXP1D1,2011-08-01 00:00:00,30 days,0.298665
DE0009652396QVEXP1D1,2011-08-02 00:00:00,30 days,0.299372
DE0009652396QVEXP1D1,2011-08-03 00:00:00,30 days,0.302478
DE0009652396QVEXP1D1,2011-08-04 00:00:00,30 days,0.357004
DE0009652396QVEXP1D1,2011-08-05 00:00:00,30 days,0.411747
DE0009652396QVEXP1D1,2011-08-08 00:00:00,30 days,0.474312
DE0009652396QVEXP1D1,2011-08-09 00:00:00,30 days,0.472843
DE0009652396QVEXP1D1,2011-08-10 00:00:00,30 days,0.520909
DE0009652396QVEXP1D1,2011-08-11 00:00:00,30 days,0.510683
DE0009652396QVEXP1D1,2011-08-12 00:00:00,30 days,0.463823
DE0009652396QVEXP1D1,2011-08-15 00:00:00,30 days,0.4145
DE0009652396QVEXP1D1,2011-08-16 00:00:00,30 days,0.385998
DE0009652396QVEXP1D1,2011-08-17 00:00:00,30 days,0.344619
DE0009652396QVEXP1D1,2011-08-18 00:00:00,30 days,0.464988
DE0009652396QVEXP1D1,2011-08-19 00:00:00,30 days,0.46694
DE0009652396QVEXP1D1,2011-08-22 00:00:00,30 days,0.468144
DE0009652396QVEXP1D1,2011-08-23 00:00:00,30 days,0.447978
DE0009652396QVEXP1D1,2011-08-24 00:00:00,30 days,0.425178
DE0009652396QVEXP1D1,2011-08-25 00:00:00,30 days,0.449231
DE0009652396QVEXP1D1,2011-08-26 00:00:00,30 days,0.436267
DE0009652396QVEXP1D1,2011-08-29 00:00:00,30 days,0.403474
DE0009652396QVEXP1D1,2011-08-30 00:00:00,30 days,0.395023
DE0009652396QVEXP1D1,2011-08-31 00:00:00,30 days,0.373645
DE0009652396QVEXP1D1,2011-09-01 00:00:00,30 days,0.380136
DE0009652396QVEXP1D1,2011-09-02 00:00:00,30 days,0.416565
DE0009652396QVEXP1D1,2011-09-05 00:00:00,30 days,0.496172
DE0009652396QVEXP1D1,2011-09-06 00:00:00,30 days,0.504152
DE0009652396QVEXP1D1,2011-09-07 00:00:00,30 days,0.454587
DE0009652396QVEXP1D1,2011-09-08 00:00:00,30 days,0.438775
DE0009652396QVEXP1D1,2011-09-09 00:00:00,30 days,0.541162
DE0009652396QVEXP1D1,2011-09-12 00:00:00,30 days,0.590898
DE0009652396QVEXP1D1,2011-09-13 00:00:00,30 days,0.557766
DE0009652396QVEXP1D1,2011-09-14 00:00:00,30 days,0.557377
DE0009652396QVEXP1D1,2011-09-15 00:00:00,30 days,0.550716
DE0009652396QVEXP1D1,2011-09-22 00:00:00,30 days,0.470978
DE0009652396QVEXP1D1,2011-09-23 00:00:00,30 days,0.480295
DE0009652396QVEXP1D1,2011-09-26 00:00:00,30 days,0.48937
DE0009652396QVEXP1D1,2011-09-27 00:00:00,30 days,0.45583
DE0009652396QVEXP1D1,2011-09-28 00:00:00,30 days,0.465572
DE0009652396QVEXP1D1,2011-09-29 00:00:00,30 days,0.444113
DE0009652396QVEXP1D1,2011-09-30 00:00:00,30 days,0.467638
DE0009652396QVEXP1D1,2011-10-03 00:00:00,30 days,0.487536
DE0009652396QVEXP1D1,2011-10-04 00:00:00,30 days,0.502891
DE0009652396QVEXP1D1,2011-10-05 00:00:00,30 days,0.454451
DE0009652396QVEXP1D1,2011-10-06 00:00:00,30 days,0.42839
DE0009652396QVEXP1D1,2011-10-07 00:00:00,30 days,0.40551
DE0009652396QVEXP1D1,2011-10-10 00:00:00,30 days,0.39054
DE0009652396QVEXP1D1,2011-10-11 00:00:00,30 days,0.39515
DE0009652396QVEXP1D1,2011-10-12 00:00:00,30 days,0.368655
DE0009652396QVEXP1D1,2011-10-13 00:00:00,30 days,0.40339
DE0009652396QVEXP1D1,2011-10-14 00:00:00,30 days,0.362025
DE0009652396QVEXP1D1,2011-10-17 00:00:00,30 days,0.400427
DE0009652396QVEXP1D1,2011-10-18 00:00:00,30 days,0.40211
DE0009652396QVEXP1D1,2011-10-19 00:00:00,30 days,0.394551
DE0009652396QVEXP1D1,2011-10-20 00:00:00,30 days,0.443531
DE0009652396QVEXP1D1,2011-10-21 00:00:00,30 days,0.405538
DE0009652396QVEXP1D1,2011-10-24 00:00:00,30 days,0.372594
DE0009652396QVEXP1D1,2011-10-25 00:00:00,30 days,0.379012
DE0009652396QVEXP1D1,2011-10-26 00:00:00,30 days,0.378645
DE0009652396QVEXP1D1,2011-10-27 00:00:00,30 days,0.305305
DE0009652396QVEXP1D1,2011-10-28 00:00:00,30 days,0.315177
DE0009652396QVEXP1D1,2011-10-31 00:00:00,30 days,0.356744
DE0009652396QVEXP1D1,2011-11-01 00:00:00,30 days,0.441058
DE0009652396QVEXP1D1,2011-11-02 00:00:00,30 days,0.427421
DE0009652396QVEXP1D1,2011-11-03 00:00:00,30 days,0.406872
DE0009652396QVEXP1D1,2011-11-04 00:00:00,30 days,0.424739
DE0009652396QVEXP1D1,2011-11-07 00:00:00,30 days,0.430833
DE0009652396QVEXP1D1,2011-11-08 00:00:00,30 days,0.408413
DE0009652396QVEXP1D1,2011-11-09 00:00:00,30 days,0.436847
DE0009652396QVEXP1D1,2011-11-10 00:00:00,30 days,0.453574
DE0009652396QVEXP1D1,2011-11-11 00:00:00,30 days,0.410934
DE0009652396QVEXP1D1,2011-11-14 00:00:00,30 days,0.41079
DE0009652396QVEXP1D1,2011-11-15 00:00:00,30 days,0.402061
DE0009652396QVEXP1D1,2011-11-16 00:00:00,30 days,0.374802
DE0009652396QVEXP1D1,2011-11-17 00:00:00,30 days,0.386602
DE0009652396QVEXP1D1,2011-11-18 00:00:00,30 days,0.378857
DE0009652396QVEXP1D1,2011-11-21 00:00:00,30 days,0.411007
DE0009652396QVEXP1D1,2011-11-22 00:00:00,30 days,0.392891
DE0009652396QVEXP1D1,2011-11-23 00:00:00,30 days,0.409796
DE0009652396QVEXP1D1,2011-11-24 00:00:00,30 days,0.402617
DE0009652396QVEXP1D1,2011-11-25 00:00:00,30 days,0.405939
DE0009652396QVEXP1D1,2011-11-28 00:00:00,30 days,0.395372
DE0009652396QVEXP1D1,2011-11-29 00:00:00,30 days,0.395213
DE0009652396QVEXP1D1,2011-11-30 00:00:00,30 days,0.38693
DE0009652396QVEXP1D1,2011-12-01 00:00:00,30 days,0.382669
DE0009652396QVEXP1D1,2011-12-02 00:00:00,30 days,0.37596
DE0009652396QVEXP1D1,2011-12-05 00:00:00,30 days,0.391215
DE0009652396QVEXP1D1,2011-12-06 00:00:00,30 days,0.401465
DE0009652396QVEXP1D1,2011-12-07 00:00:00,30 days,0.404687
DE0009652396QVEXP1D1,2011-12-08 00:00:00,30 days,0.437603
DE0009652396QVEXP1D1,2011-12-09 00:00:00,30 days,0.387033
DE0009652396QVEXP1D1,2011-12-12 00:00:00,30 days,0.419313
DE0009652396QVEXP1D1,2011-12-13 00:00:00,30 days,0.404081
DE0009652396QVEXP1D1,2011-12-14 00:00:00,30 days,0.432239
DE0009652396QVEXP1D1,2011-12-15 00:00:00,30 days,0.454425
DE0009652396QVEXP1D1,2011-12-21 00:00:00,30 days,0.301462
DE0009652396QVEXP1D1,2011-12-22 00:00:00,30 days,0.288576
DE0009652396QVEXP1D1,2011-12-23 00:00:00,30 days,0.28509
DE0009652396QVEXP1D1,2011-12-27 00:00:00,30 days,0.299443
DE0009652396QVEXP1D1,2011-12-28 00:00:00,30 days,0.319089
DE0009652396QVEXP1D1,2011-12-29 00:00:00,30 days,0.324364
DE0009652396QVEXP1D1,2012-01-02 00:00:00,30 days,0.322645
DE0009652396QVEXP1D1,2012-01-03 00:00:00,30 days,0.307505
DE0009652396QVEXP1D1,2012-01-04 00:00:00,30 days,0.313117
DE0009652396QVEXP1D1,2012-01-05 00:00:00,30 days,0.31838
DE0009652396QVEXP1D1,2012-01-06 00:00:00,30 days,0.311738
DE0009652396QVEXP1D1,2012-01-09 00:00:00,30 days,0.313972
DE0009652396QVEXP1D1,2012-01-10 00:00:00,30 days,0.297695
DE0009652396QVEXP1D1,2012-01-11 00:00:00,30 days,0.300253
DE0009652396QVEXP1D1,2012-01-12 00:00:00,30 days,0.29789
DE0009652396QVEXP1D1,2012-01-13 00:00:00,30 days,0.302323
DE0009652396QVEXP1D1,2012-01-16 00:00:00,30 days,0.290846
DE0009652396QVEXP1D1,2012-01-17 00:00:00,30 days,0.288547
DE0009652396QVEXP1D1,2012-01-18 00:00:00,30 days,0.2775
DE0009652396QVEXP1D1,2012-01-19 00:00:00,30 days,0.264281
DE0009652396QVEXP1D1,2012-01-20 00:00:00,30 days,0.249906
DE0009652396QVEXP1D1,2012-01-23 00:00:00,30 days,0.257287
DE0009652396QVEXP1D1,2012-01-24 00:00:00,30 days,0.251724
DE0009652396QVEXP1D1,2012-01-25 00:00:00,30 days,0.251517
DE0009652396QVEXP1D1,2012-01-26 00:00:00,30 days,0.24323
DE0009652396QVEXP1D1,2012-01-27 00:00:00,30 days,0.24362
DE0009652396QVEXP1D1,2012-01-30 00:00:00,30 days,0.272262
DE0009652396QVEXP1D1,2012-01-31 00:00:00,30 days,0.265815
DE0009652396QVEXP1D1,2012-02-01 00:00:00,30 days,0.248632
DE0009652396QVEXP1D1,2012-02-02 00:00:00,30 days,0.250236
DE0009652396QVEXP1D1,2012-02-03 00:00:00,30 days,0.241659
DE0009652396QVEXP1D1,2012-02-06 00:00:00,30 days,0.261976
DE0009652396QVEXP1D1,2012-02-07 00:00:00,30 days,0.266403
DE0009652396QVEXP1D1,2012-02-08 00:00:00,30 days,0.270262
DE0009652396QVEXP1D1,2012-02-09 00:00:00,30 days,0.27211
DE0009652396QVEXP1D1,2012-02-10 00:00:00,30 days,0.289287
DE0009652396QVEXP1D1,2012-02-13 00:00:00,30 days,0.276651
DE0009652396QVEXP1D1,2012-02-14 00:00:00,30 days,0.26639
DE0009652396QVEXP1D1,2012-02-15 00:00:00,30 days,0.263478
DE0009652396QVEXP1D1,2012-02-16 00:00:00,30 days,0.267682
DE0009652396QVEXP1D1,2012-02-17 00:00:00,30 days,0.246658
DE0009652396QVEXP1D1,2012-02-20 00:00:00,30 days,0.247081
DE0009652396QVEXP1D1,2012-02-21 00:00:00,30 days,0.239453
DE0009652396QVEXP1D1,2012-02-22 00:00:00,30 days,0.240795
DE0009652396QVEXP1D1,2012-02-23 00:00:00,30 days,0.240049
DE0009652396QVEXP1D1,2012-02-24 00:00:00,30 days,0.227097
DE0009652396QVEXP1D1,2012-02-27 00:00:00,30 days,0.248548
DE0009652396QVEXP1D1,2012-02-28 00:00:00,30 days,0.244182
DE0009652396QVEXP1D1,2012-02-29 00:00:00,30 days,0.246139
DE0009652396QVEXP1D1,2012-03-01 00:00:00,30 days,0.241208
DE0009652396QVEXP1D1,2012-03-02 00:00:00,30 days,0.240935
DE0009652396QVEXP1D1,2012-03-05 00:00:00,30 days,0.260043
DE0009652396QVEXP1D1,2012-03-06 00:00:00,30 days,0.317404
DE0009652396QVEXP1D1,2012-03-07 00:00:00,30 days,0.312538
DE0009652396QVEXP1D1,2012-03-08 00:00:00,30 days,0.285687
DE0009652396QVEXP1D1,2012-03-09 00:00:00,30 days,0.26092
DE0009652396QVEXP1D1,2012-03-12 00:00:00,30 days,0.285278
DE0009652396QVEXP1D1,2012-03-13 00:00:00,30 days,0.27965
DE0009652396QVEXP1D1,2012-03-14 00:00:00,30 days,0.299319
DE0009652396QVEXP1D1,2012-03-15 00:00:00,30 days,0.347246
DE0009652396QVEXP1D1,2012-03-22 00:00:00,30 days,0.219958
DE0009652396QVEXP1D1,2012-03-23 00:00:00,30 days,0.217452
DE0009652396QVEXP1D1,2012-03-26 00:00:00,30 days,0.214208
DE0009652396QVEXP1D1,2012-03-27 00:00:00,30 days,0.226171
DE0009652396QVEXP1D1,2012-03-28 00:00:00,30 days,0.233823
DE0009652396QVEXP1D1,2012-03-29 00:00:00,30 days,0.257938
DE0009652396QVEXP1D1,2012-03-30 00:00:00,30 days,0.229629
DE0009652396QVEXP1D1,2012-04-02 00:00:00,30 days,0.217049
DE0009652396QVEXP1D1,2012-04-03 00:00:00,30 days,0.230419
DE0009652396QVEXP1D1,2012-04-04 00:00:00,30 days,0.2697
DE0009652396QVEXP1D1,2012-04-05 00:00:00,30 days,0.266076
DE0009652396QVEXP1D1,2012-04-10 00:00:00,30 days,0.325411
DE0009652396QVEXP1D1,2012-04-11 00:00:00,30 days,0.308813
DE0009652396QVEXP1D1,2012-04-12 00:00:00,30 days,0.287339
DE0009652396QVEXP1D1,2012-04-13 00:00:00,30 days,0.306367
DE0009652396QVEXP1D1,2012-04-16 00:00:00,30 days,0.298237
DE0009652396QVEXP1D1,2012-04-17 00:00:00,30 days,0.27435
DE0009652396QVEXP1D1,2012-04-18 00:00:00,30 days,0.276348
DE0009652396QVEXP1D1,2012-04-19 00:00:00,30 days,0.28245
DE0009652396QVEXP1D1,2012-04-20 00:00:00,30 days,0.260259
DE0009652396QVEXP1D1,2012-04-23 00:00:00,30 days,0.300874
DE0009652396QVEXP1D1,2012-04-24 00:00:00,30 days,0.287293
DE0009652396QVEXP1D1,2012-04-25 00:00:00,30 days,0.27478
DE0009652396QVEXP1D1,2012-04-26 00:00:00,30 days,0.266847
DE0009652396QVEXP1D1,2012-04-27 00:00:00,30 days,0.256038
DE0009652396QVEXP1D1,2012-04-30 00:00:00,30 days,0.275234
DE0009652396QVEXP1D1,2012-05-02 00:00:00,30 days,0.28962
DE0009652396QVEXP1D1,2012-05-03 00:00:00,30 days,0.284832
DE0009652396QVEXP1D1,2012-05-04 00:00:00,30 days,0.305757
DE0009652396QVEXP1D1,2012-05-07 00:00:00,30 days,0.301752
DE0009652396QVEXP1D1,2012-05-08 00:00:00,30 days,0.327238
DE0009652396QVEXP1D1,2012-05-09 00:00:00,30 days,0.326667
DE0009652396QVEXP1D1,2012-05-10 00:00:00,30 days,0.305682
DE0009652396QVEXP1D1,2012-05-11 00:00:00,30 days,0.296986
DE0009652396QVEXP1D1,2012-05-14 00:00:00,30 days,0.328535
DE0009652396QVEXP1D1,2012-05-15 00:00:00,30 days,0.340306
DE0009652396QVEXP1D1,2012-05-16 00:00:00,30 days,0.328037
DE0009652396QVEXP1D1,2012-05-17 00:00:00,30 days,0.34167
DE0009652396QVEXP1D1,2012-05-18 00:00:00,30 days,0.329057
DE0009652396QVEXP1D1,2012-05-21 00:00:00,30 days,0.30728
DE0009652396QVEXP1D1,2012-05-22 00:00:00,30 days,0.298784
DE0009652396QVEXP1D1,2012-05-23 00:00:00,30 days,0.327958
DE0009652396QVEXP1D1,2012-05-24 00:00:00,30 days,0.312569
DE0009652396QVEXP1D1,2012-05-25 00:00:00,30 days,0.297824
DE0009652396QVEXP1D1,2012-05-28 00:00:00,30 days,0.318776
DE0009652396QVEXP1D1,2012-05-29 00:00:00,30 days,0.314183
DE0009652396QVEXP1D1,2012-05-30 00:00:00,30 days,0.347658
DE0009652396QVEXP1D1,2012-05-31 00:00:00,30 days,0.349537
DE0009652396QVEXP1D1,2012-06-01 00:00:00,30 days,0.36445
DE0009652396QVEXP1D1,2012-06-04 00:00:00,30 days,0.371288
DE0009652396QVEXP1D1,2012-06-05 00:00:00,30 days,0.352273
DE0009652396QVEXP1D1,2012-06-06 00:00:00,30 days,0.333116
DE0009652396QVEXP1D1,2012-06-07 00:00:00,30 days,0.334381
DE0009652396QVEXP1D1,2012-06-08 00:00:00,30 days,0.3272
DE0009652396QVEXP1D1,2012-06-11 00:00:00,30 days,0.367317
DE0009652396QVEXP1D1,2012-06-12 00:00:00,30 days,0.380372
DE0009652396QVEXP1D1,2012-06-13 00:00:00,30 days,0.413964
DE0009652396QVEXP1D1,2012-06-14 00:00:00,30 days,0.45642
DE0009652396QVEXP1D1,2012-06-21 00:00:00,30 days,0.255234
DE0009652396QVEXP1D1,2012-06-22 00:00:00,30 days,0.251409
DE0009652396QVEXP1D1,2012-06-25 00:00:00,30 days,0.277648
DE0009652396QVEXP1D1,2012-06-26 00:00:00,30 days,0.281446
DE0009652396QVEXP1D1,2012-06-27 00:00:00,30 days,0.277434
DE0009652396QVEXP1D1,2012-06-28 00:00:00,30 days,0.285191
DE0009652396QVEXP1D1,2012-06-29 00:00:00,30 days,0.251447
DE0009652396QVEXP1D1,2012-07-02 00:00:00,30 days,0.258645
DE0009652396QVEXP1D1,2012-07-03 00:00:00,30 days,0.244418
DE0009652396QVEXP1D1,2012-07-04 00:00:00,30 days,0.253579
DE0009652396QVEXP1D1,2012-07-05 00:00:00,30 days,0.253053
DE0009652396QVEXP1D1,2012-07-06 00:00:00,30 days,0.26158
DE0009652396QVEXP1D1,2012-07-09 00:00:00,30 days,0.267138
DE0009652396QVEXP1D1,2012-07-10 00:00:00,30 days,0.256515
DE0009652396QVEXP1D1,2012-07-11 00:00:00,30 days,0.250662
DE0009652396QVEXP1D1,2012-07-12 00:00:00,30 days,0.252344
DE0009652396QVEXP1D1,2012-07-13 00:00:00,30 days,0.238039
DE0009652396QVEXP1D1,2012-07-16 00:00:00,30 days,0.232639
DE0009652396QVEXP1D1,2012-07-17 00:00:00,30 days,0.225317
DE0009652396QVEXP1D1,2012-07-18 00:00:00,30 days,0.205007
DE0009652396QVEXP1D1,2012-07-19 00:00:00,30 days,0.209604
DE0009652396QVEXP1D1,2012-07-20 00:00:00,30 days,0.242816
DE0009652396QVEXP1D1,2012-07-23 00:00:00,30 days,0.281499
DE0009652396QVEXP1D1,2012-07-24 00:00:00,30 days,0.284306
DE0009652396QVEXP1D1,2012-07-25 00:00:00,30 days,0.271331
DE0009652396QVEXP1D1,2012-07-26 00:00:00,30 days,0.256987
DE0009652396QVEXP1D1,2012-07-27 00:00:00,30 days,0.254685
DE0009652396QVEXP1D1,2012-07-30 00:00:00,30 days,0.2726
DE0009652396QVEXP1D1,2012-07-31 00:00:00,30 days,0.290588
DE0009652396QVEXP1D1,2012-08-01 00:00:00,30 days,0.293741
DE0009652396QVEXP1D1,2012-08-02 00:00:00,30 days,0.27339
DE0009652396QVEXP1D1,2012-08-03 00:00:00,30 days,0.247732
DE0009652396QVEXP1D1,2012-08-06 00:00:00,30 days,0.259766
DE0009652396QVEXP1D1,2012-08-07 00:00:00,30 days,0.259929
DE0009652396QVEXP1D1,2012-08-08 00:00:00,30 days,0.259617
DE0009652396QVEXP1D1,2012-08-09 00:00:00,30 days,0.256743
DE0009652396QVEXP1D1,2012-08-10 00:00:00,30 days,0.255704
DE0009652396QVEXP1D1,2012-08-13 00:00:00,30 days,0.286917
DE0009652396QVEXP1D1,2012-08-14 00:00:00,30 days,0.295761
DE0009652396QVEXP1D1,2012-08-15 00:00:00,30 days,0.317351
DE0009652396QVEXP1D1,2012-08-16 00:00:00,30 days,0.379124
DE0009652396QVEXP1D1,2012-08-23 00:00:00,30 days,0.243803
DE0009652396QVEXP1D1,2012-08-24 00:00:00,30 days,0.245891
DE0009652396QVEXP1D1,2012-08-27 00:00:00,30 days,0.243477
DE0009652396QVEXP1D1,2012-08-28 00:00:00,30 days,0.249228
